il,ISTANBUL,,,,,,,,,,,,,
ilce,USKUDAR,,,,,,,,,,,,,
Row Labels,Sum of kayitli_secmen,Sum of oy_kullanan_kayitli_secmen,Sum of gecerli_oy,Sum of akp_oy,Sum of chp_oy,,katilim %,akp oran,chp oran,,,,,
1253,319,281,274,49,203,,0.88087774294670851,0.17883211678832117,0.74087591240875916
1254,319,294,291,83,181,,0.92163009404388718,0.28522336769759449,0.62199312714776633
1255,319,281,275,57,197,,0.88087774294670851,0.20727272727272728,0.71636363636363631
1256,314,243,232,77,138,,0.77388535031847139,0.33189655172413796,0.59482758620689657
1257,316,243,234,115,105,,0.76898734177215189,0.49145299145299143,0.44871794871794873
1258,314,286,268,90,152,,0.91082802547770703,0.33582089552238809,0.56716417910447758
1259,313,284,279,115,142,,0.90734824281150162,0.41218637992831542,0.50896057347670254
1260,314,276,263,94,144,,0.87898089171974525,0.35741444866920152,0.54752851711026618
1261,315,280,268,110,135,,0.88888888888888884,0.41044776119402987,0.50373134328358204
1262,315,282,271,114,125,,0.89523809523809528,0.42066420664206644,0.46125461254612549
1263,315,282,275,127,127,,0.89523809523809528,0.46181818181818179,0.46181818181818179
1264,314,284,275,115,134,,0.90445859872611467,0.41818181818181815,0.48727272727272725
1265,314,274,264,134,110,,0.87261146496815289,0.50757575757575757,0.41666666666666669
1266,313,275,263,120,122,,0.87859424920127793,0.45627376425855515,0.46387832699619774
1267,313,269,252,117,114,,0.85942492012779548,0.4642857142857143,0.45238095238095238
1268,314,278,267,128,115,,0.88535031847133761,0.47940074906367042,0.43071161048689138
1269,311,251,236,99,116,,0.80707395498392287,0.41949152542372881,0.49152542372881358
1270,311,246,228,88,131,,0.79099678456591638,0.38596491228070173,0.57456140350877194
1271,311,251,240,94,131,,0.80707395498392287,0.39166666666666666,0.54583333333333328
1272,312,291,283,118,144,,0.93269230769230771,0.41696113074204949,0.50883392226148405
1273,311,280,272,158,90,,0.90032154340836013,0.58088235294117652,0.33088235294117646
1274,311,277,267,97,144,,0.89067524115755625,0.36329588014981273,0.5393258426966292
1275,310,273,264,153,92,,0.88064516129032255,0.57954545454545459,0.34848484848484851
1276,310,293,279,129,131,,0.94516129032258067,0.46236559139784944,0.46953405017921146
1277,311,273,256,103,136,,0.87781350482315113,0.40234375,0.53125
1278,311,289,271,112,149,,0.92926045016077174,0.41328413284132842,0.54981549815498154
1279,310,286,272,138,107,,0.92258064516129035,0.50735294117647056,0.39338235294117646
1280,310,278,268,130,118,,0.89677419354838706,0.48507462686567165,0.44029850746268656
1281,311,294,273,110,142,,0.94533762057877813,0.40293040293040294,0.52014652014652019
1282,310,288,278,101,168,,0.92903225806451617,0.36330935251798563,0.60431654676258995
1283,310,271,264,78,162,,0.87419354838709673,0.29545454545454547,0.61363636363636365
1284,312,284,270,102,149,,0.91025641025641024,0.37777777777777777,0.55185185185185182
1285,311,277,271,97,157,,0.89067524115755625,0.35793357933579334,0.57933579335793361
1286,320,248,227,131,84,,0.77500000000000002,0.5770925110132159,0.37004405286343611
1287,320,259,238,121,97,,0.80937499999999996,0.50840336134453779,0.40756302521008403
1288,320,273,252,149,76,,0.85312500000000002,0.59126984126984128,0.30158730158730157
1289,320,297,262,151,72,,0.92812499999999998,0.57633587786259544,0.27480916030534353
1290,320,293,286,152,115,,0.91562500000000002,0.53146853146853146,0.40209790209790208
1291,320,286,275,139,118,,0.89375000000000004,0.50545454545454549,0.42909090909090908
1292,319,275,260,121,117,,0.86206896551724133,0.4653846153846154,0.45
1293,317,286,268,157,86,,0.90220820189274453,0.58582089552238803,0.32089552238805968
1294,320,284,259,109,116,,0.88749999999999996,0.42084942084942084,0.44787644787644787
1295,320,292,274,121,117,,0.91249999999999998,0.44160583941605841,0.42700729927007297
1296,320,282,269,138,104,,0.88124999999999998,0.51301115241635686,0.38661710037174724
1297,320,288,276,119,130,,0.9,0.4311594202898551,0.47101449275362317
1298,320,285,283,105,160,,0.890625,0.37102473498233218,0.56537102473498235
1299,320,274,259,122,114,,0.85624999999999996,0.47104247104247104,0.44015444015444016
1300,320,283,277,120,131,,0.88437500000000002,0.43321299638989169,0.47292418772563177
1301,320,302,279,147,111,,0.94374999999999998,0.5268817204301075,0.39784946236559138
1302,293,239,229,97,114,,0.81569965870307171,0.42358078602620086,0.49781659388646288
1303,292,237,215,88,113,,0.81164383561643838,0.40930232558139534,0.52558139534883719
1304,293,263,237,105,119,,0.89761092150170652,0.44303797468354428,0.50210970464135019
1305,293,247,234,70,143,,0.84300341296928327,0.29914529914529914,0.61111111111111116
1306,292,252,239,89,125,,0.86301369863013699,0.3723849372384937,0.52301255230125521
1307,292,262,218,90,102,,0.89726027397260277,0.41284403669724773,0.46788990825688076
1308,293,265,257,104,124,,0.90443686006825941,0.40466926070038911,0.48249027237354086
1309,292,259,254,106,125,,0.88698630136986301,0.41732283464566927,0.49212598425196852
1310,292,266,259,99,146,,0.91095890410958902,0.38223938223938225,0.56370656370656369
1311,293,263,243,114,105,,0.89761092150170652,0.46913580246913578,0.43209876543209874
1312,293,263,242,93,133,,0.89761092150170652,0.38429752066115702,0.54958677685950408
1313,320,266,248,95,145,,0.83125000000000004,0.38306451612903225,0.58467741935483875
1314,320,247,223,85,112,,0.77187499999999998,0.3811659192825112,0.50224215246636772
1315,320,243,227,93,116,,0.75937500000000002,0.40969162995594716,0.51101321585903081
